path;sentence
common_voice_quy_42353561.wav;Ñawpaq Iglesia Cristianapa punta kamachiqninmi karaq.
common_voice_quy_42353562.wav;Huk akatanqakunaqa allpa hawapim kawsanku, hukkunañataq sachakunapim yachanku.
common_voice_quy_42353563.wav;Runa rantikuqqa, imatapas rantikun. Runa rantimuqñataq rantimun.
common_voice_quy_42353579.wav;Hinaspa chaki mitapim achka runakuna llakisqa kachkanku chaynallataq yakunayasqa.
common_voice_quy_42353580.wav;Chiki tuku qachwallachkam.
common_voice_quy_42353581.wav;Huamanga llaqtapi.
common_voice_quy_42353582.wav;Chirichapipas, wayrachapipas.
common_voice_quy_42353583.wav;Mana mamayuq mana taytayuq.
common_voice_quy_42353604.wav;Compadrellayta debekuranichu.
common_voice_quy_42353606.wav;Wira allpa mulinuta hatarichirqa, ñataq huk hatun industriakunata.
common_voice_quy_42353608.wav;Hatun llaqtapiqa iskay simikunatam rimanku.
common_voice_quy_42353610.wav;Miskita waqaykamuy.
common_voice_quy_42353612.wav;Kay panqapiqa yachay wasipaq maytukunapim willakuykunata qawachichkaykichik.
common_voice_quy_42353624.wav;Illapachay punchawqa tawa kaq punchawmi.
common_voice_quy_42353626.wav;Irradiación nisqaqa ismuchkaq radionúclidos nisqaman rikchakuq partículas nisqakunapa llimpiyninmi.
common_voice_quy_42353628.wav;Chay ñanpi puriq runakunata mancharichiy chaynallataq kawsaq masinkunata qatipay.
common_voice_quy_42353629.wav;Aswan wapsi yakuyaptin, sutukunaqa miramun.
common_voice_quy_42353630.wav;Aymuray killapim allamurqaku.
common_voice_quy_42353648.wav;Iñipa hatun rayminmi, Jesuspa kawsarikusqan punchawmi.
common_voice_quy_42353650.wav;Guitarra nisqaqa huk rachina waqachina waqachinam.
common_voice_quy_42353656.wav;Kaykunam amachaykuna, pacha mamanchikta amachananchikpaq.
common_voice_quy_42353657.wav;Arpaschay sumaqta tukaykuy.
common_voice_quy_42353658.wav;Pachapa wayra pachapi yaku hinam, wasipa rupayninpipas.
common_voice_quy_42353664.wav;Sunqu suwa.
common_voice_quy_42353665.wav;Manasya tumaykimanchú, aswampas waqayman nispa.
common_voice_quy_42353666.wav;Qamllamari mamallayta.
common_voice_quy_42353667.wav;Runapa llanpu sunqu kawsaynin kaptin, allin lawsay nispapas ninchik.
common_voice_quy_42353668.wav;Cielo ripuy wawallaywan.
common_voice_quy_42353682.wav;Kaykunam runakunapa, uywakunapa rikchayninkuna.
common_voice_quy_42353683.wav;Pichqa punchawpim ayataqa pampanchik.
common_voice_quy_42353684.wav;Kay neutrones nisqankuna huknin moleculas nisqata pakinman.
common_voice_quy_42353685.wav;Puntallay dinamita.
common_voice_quy_42353686.wav;Chay pachapiqa, killaqa eclíptica nisqapi ñataq intipi chawpinpi ikachkan.
common_voice_quy_42353692.wav;Kaykuman rimaykunapa ayllu, indo europea rimaykunapa sapin.
common_voice_quy_42353693.wav;Chay núcleo nisqa pakikusqanmi manchay kanchayta rikurichin.
common_voice_quy_42353694.wav;Rikullaña nisuptiki.
common_voice_quy_42353695.wav;Ayllu llaqtaqa, lliw kawsay runakunam.
common_voice_quy_42353696.wav;Ñoqa hina waqanallampaq.
common_voice_quy_42353717.wav;Runakunata huchankunamanta pampachanapaq Jesú churinta, pachaman apachirqa.
common_voice_quy_42353718.wav;Kay página nisqam kunanqa yuraqpi kachkan.
common_voice_quy_42353719.wav;Pachaqa sachakunawanmi wankisqa karqa, kunankama.
common_voice_quy_42353720.wav;Iskay chaskiqkunam chaninchata mana munarqakuchu.
common_voice_quy_42353721.wav;Runap mamanta mamachakuspa.
common_voice_quy_42353731.wav;pachakunapa tarpuykunam runapa makinpim yurakuna hinallataq uywakunapas.
common_voice_quy_42353732.wav;Chaynatam chay niraqllata sutichanku.
common_voice_quy_42353733.wav;Ñoqa hina llakinallampaq.
common_voice_quy_42353734.wav;Wira kayqa kay unquykunapaq chiki ruraqmi.
common_voice_quy_42353735.wav;Kayta akllasqa mana qhawasqa tropical unqusqa kaqhina kan.
common_voice_quy_42353744.wav;Bibliapa qipa maytum.
common_voice_quy_42353745.wav;Tawantinsuyu pachapiqa Inkakuna ama sacha kuchuypi pacham karqa.
common_voice_quy_42353746.wav;qanchis punchawpa qanchis punchawmi.
common_voice_quy_42353747.wav;Chaynam paypapas sonqon nanan ninki.
common_voice_quy_42353748.wav;Runapas mikuy pachakunawanmi unqurinku.
common_voice_quy_42353759.wav;Núcleo nisqaqa, atomopa hawanmi, mana electrones nisqawan.
common_voice_quy_42353760.wav;Caña tragonwan fregaderochiwanampaq.
common_voice_quy_42353761.wav;Chaynaqa chunkakunawanmi yupananchik.
common_voice_quy_42353762.wav;Kaymi huk aycha mikuq ñuñuq uywa.
common_voice_quy_42353763.wav;Yuyayqa kawsaqkunapa siqikunawan chaskisqa willaymi.
common_voice_quy_42353779.wav;Maymi kunan kutimunchu.
common_voice_quy_42353780.wav;Tapukuykunapa qipantam tapunapaq chikuta qillqanchik.
common_voice_quy_42353781.wav;Manamya vueltamusaqchu, laduykiman.
common_voice_quy_42353782.wav;Soltero vidaschaypi.
common_voice_quy_42353783.wav;Kapa challwakunaqa luquyuq challwam, mana tulluyuq kanku.
common_voice_quy_42353799.wav;Kay maytuqa mana allin qillqasqa kachkan.
common_voice_quy_42353800.wav;Chaynam ñuqa ripukuspay.
common_voice_quy_42353801.wav;Puka rurukunatam mikunchik.
common_voice_quy_42353802.wav;Qaylla ayllu, comunllaqa.
common_voice_quy_42353803.wav;Primera Guerra Mundial nisqapi waranqa waranqa runakunam wañurqaku.
common_voice_quy_42353824.wav;Chisinkuy pachapa sutinmi, inti chinkakuy.
common_voice_quy_42353825.wav;Castaña de caballo nisqapim rurupi kichkakuna.
common_voice_quy_42353826.wav;Chiri pachapiqa unay tutakuna kanmi, pisi punchawkuna ñataq aslla achkiy.
common_voice_quy_42353827.wav;Perú suyupam takiynin.
common_voice_quy_42353828.wav;Kaymi huk ancha riqsisqa aranway pukllaqkuna.
common_voice_quy_42353839.wav;Kaymi huknin rikchaqninkuna Antikunapi wiñaq.
common_voice_quy_42353840.wav;Kaykunam Killapa mitakuna.
common_voice_quy_42353841.wav;Kamachikuqpiqa tawa hatun suyukuna kanmi.
common_voice_quy_42353842.wav;Hinallataq, puriq quyllurkunam ñataq waranikunapas intita muyupayanku.
common_voice_quy_42353843.wav;Allpa ukupi sapiyuq mana sapiyuqpas.
common_voice_quy_42353854.wav;Kiwiqa, hanaq antikunapim wiñan.
common_voice_quy_42353855.wav;Tukuy tiksi muyum pacha sutichakun.
common_voice_quy_42353856.wav;Manasya vueltamunñachu, lambraschallay.
common_voice_quy_42353857.wav;Noqayku hamuniku iskay hora puriypi, noqayku hamuniku vendeq.
common_voice_quy_42353858.wav;Manasya tarimunichu qam hina uyachayuqta.
common_voice_quy_42353864.wav;Kay uywakunata aychanrayku, runtunkunarayku, phurunkunarayku uywasqa karqaku.
common_voice_quy_42353866.wav;Sartenchallaypas kapuwachkanmi.
common_voice_quy_42353868.wav;Tukuypas imapas.
common_voice_quy_42353869.wav;Mamallaykita reqsiykuspayqa.
common_voice_quy_42353871.wav;Kaytaqa bazo nisqaman hinallataq wiksamanpas unkusqa runamantam ratachinman.
common_voice_quy_42353879.wav;Aswan isqun chunka minuto nisqanta ruwaspaqa, llalliqmi.
common_voice_quy_42353880.wav;Unquyqa unquchikunmi huk unquykunawan.
common_voice_quy_42353881.wav;Killachay punchaw nisqaqa semanapa ñawpaq punchawninmi, killamanta sutichasqa.
common_voice_quy_42353882.wav;Warmipas qaripas.
common_voice_quy_42353883.wav;Warmita rantichkan.
common_voice_quy_42353894.wav;Ninrichallanta chiptiykapullaway.
common_voice_quy_42353895.wav;Kay ley de gravedad básica nisqam Isaac Newton runapa.
common_voice_quy_42353896.wav;Allpa yachaymi allpakunamanta, mama llaqtakunamanta yachaymi.
common_voice_quy_42353897.wav;Awqanchikpa kanchariy rimayninqa español simi nisqam.
common_voice_quy_42353898.wav;Runapas uywakunapas hukllam sinqayuq.
common_voice_quy_42353908.wav;Fernandosqa mamanpa wañuynintam rikurqa.
common_voice_quy_42353910.wav;Amam taytallay llakillankichu.
common_voice_quy_42353911.wav;Kaymi huk hampiq yura.
common_voice_quy_42353912.wav;Askatayá pusamunkichis.
common_voice_quy_42353913.wav;Yawar mayullam apawanqa.
common_voice_quy_42353918.wav;Kaykunam hukniraq calendario nisqakuna.
common_voice_quy_42353919.wav;Kunam punim munachkani.
common_voice_quy_42353920.wav;Kunanmi portugués simitaqa, kay suyukunapim rimakun.
common_voice_quy_42353921.wav;Paladar nisqaqa simipa ukunpi tullu hawam.
common_voice_quy_42353922.wav;Yachay wasipim, ñawinchayta ñataq qillqayta yachanchik.
common_voice_quy_42353925.wav;Bombacha toqiachkan.
common_voice_quy_42353927.wav;Chaypicha tomakusaqpas manapas.
common_voice_quy_42353928.wav;Manamñaya vueltamusaqchu.
common_voice_quy_42353929.wav;Yanuy hinaspa papata qaray, cebollakunata ñataq hukniraq miski rurukunata huk llucllu mankapi.
common_voice_quy_42353931.wav;Lliw tiqsi muyupi kaq, aswan hatunmi.
common_voice_quy_42353948.wav;Allpa ukupi wiñasqanta wirasapa muhunata, miski kallpasachasapa rurukunapata mikunchik.
common_voice_quy_42353949.wav;Kaymi ruwamuyta atiwaq.
common_voice_quy_42353950.wav;Imaymana, hukniraq yakukunatam kay anafilaxia siqam ruwakun.
common_voice_quy_42353951.wav;Runa rantikuqqa, allin imakunatapas qawachin. Runa rantimuqñataq tapuykunata ruwan.
common_voice_quy_42353952.wav;Kaykunam iskayniraq pampa kurukuna.
common_voice_quy_42353963.wav;Runakunapaqa illapaqa manam allinchu, chaynallataq huk kawsaqkunapaqpas.
common_voice_quy_42353964.wav;Pitaq maytaq chutarillasunki.
common_voice_quy_42353965.wav;Hatun ankaqa, allin yaku pisqum.
common_voice_quy_42353966.wav;Warma vidachallayta suwarquwasqanki.
common_voice_quy_42353967.wav;Kaykunam aswan chaniyuq mustasapa yurakuna.
common_voice_quy_42353983.wav;Panteón ukutam yaykurusqani, pantaspay.
common_voice_quy_42353984.wav;Pusaq watayuqwanmi kanchariyta qallarirqa.
common_voice_quy_42353985.wav;Kayqaya pasachkaniña.
common_voice_quy_42353986.wav;Maynintapas urqusaqun.
common_voice_quy_42353987.wav;Yaqa achka Ararankakunaqa yakupim kawsanku.
common_voice_quy_42354003.wav;Cantinakunapis.
common_voice_quy_42354004.wav;Umalliq kayninqa umalliq kayninpi ruwaq runam.
common_voice_quy_42354005.wav;Llamkana mana atikuptinqa, runakunaqa raymikunapim pukllanku.
common_voice_quy_42354006.wav;Huk entreguta ruwaykusunchik.
common_voice_quy_42354007.wav;Wakkuna hina wischurayaptiki
common_voice_quy_42354033.wav;Chaypa weqellan chayawaptin.
common_voice_quy_42354034.wav;Ñuñunkunawanmi uñanchankunata ñuñuchkanku.
common_voice_quy_42354035.wav;Isqun distritukuna kanmi.
common_voice_quy_42354036.wav;Wasiki punkupi kuti kuti lambras.
common_voice_quy_42354037.wav;Payqa kawsasqa uywakunata paqarinmun chaynallataq ñuñun.
common_voice_quy_42354062.wav;Yawarta waqachkan.
common_voice_quy_42354064.wav;Achka yachayspanta ruwaspa.
common_voice_quy_42354065.wav;Kaypim hukniraq kawsakunamanta qillqakuna kan.
common_voice_quy_42354066.wav;Compadrellaymi macharachimuwan.
common_voice_quy_42354067.wav;Óscar premio nisqatam llallirqa.
common_voice_quy_42354092.wav;Cobrechawan acerowan hukman kaskillasqa.
common_voice_quy_42354093.wav;Kaykunam huknin uywakuna.
common_voice_quy_42354094.wav;Pisi rimayllapi química, imakuna qallariykunaman tinkisqakunaqa tinkisqa ninchikmi.
common_voice_quy_42354095.wav;Rantinallam kasqa.
common_voice_quy_42354096.wav;Runapas uywakunapas iskay ñawiyuqmi.
common_voice_quy_42354102.wav;Saksasqa kutiykunanchikpaq.
common_voice_quy_42354103.wav;Rimana Wasiqa, llaqta runakunapa sutinpi riman.
common_voice_quy_42354104.wav;Ama qunqankichikchu qamkuna.
common_voice_quy_42354105.wav;Ica llaqtaqa Perú suyupim tarikun.
common_voice_quy_42354106.wav;Kay runam huk ancha riqsisqa takiqmi.
common_voice_quy_42354132.wav;Runakunaqa rurukunata, rapinkunatapas hampinapaqmi hapinku.
common_voice_quy_42354133.wav;Pichqa hatun wasikunam machu runakunapaq kanmi.
common_voice_quy_42354134.wav;Imaynallapas kakullaymancha.
common_voice_quy_42354135.wav;Carcelpi llakichkán.
common_voice_quy_42354136.wav;Warma vidaschaypi.
common_voice_quy_42354152.wav;Yachayqa ancha chaniyuqmi runapa.
common_voice_quy_42354153.wav;Kaykunallapi waqanaypaq.
common_voice_quy_42354154.wav;Caña tragotam upiarachimuwan
common_voice_quy_42354155.wav;Mecánica nisqapiqa, kanchay ruray sutichanchik.
common_voice_quy_42354156.wav;Qaraqa runapam ñataq uywakunapa, chaywanmi kurkuta amachakunku.
common_voice_quy_42354181.wav;Hatun Chakuqa para mitayuqmi ñataq rupay mitayuqpas.
common_voice_quy_42354182.wav;Yachachiqqa yachakuqkunata ñawinchaymanta, qillqaymanta ñataq yupaykunamanta yachachinmi.
common_voice_quy_42354183.wav;Kaymi yurakunapa mirayninkuna.
common_voice_quy_42354184.wav;Pacha yupayqa, uraskunata, minutuskunata yupan hinallataq uratapas rikuchin.
common_voice_quy_42354185.wav;Madrinaypa padrinuypa.
common_voice_quy_42371558.wav;Hinaspa musuq simikunam lluqsirqa, romance nisqan.
common_voice_quy_42371559.wav;Anchata muchuchiptinpas, manas Atawallpapa qurinmanta willarqachu.
common_voice_quy_42371560.wav;Kaykunam hukniraq kallpasapa yurakuna.
common_voice_quy_42371561.wav;Rurupa iskay rapinkunam huñunakunku, hinaspañataq hawapi tiyanku.
common_voice_quy_42371562.wav;Kaykunam wakin ima rikchaykuna.
common_voice_quy_42371578.wav;Manaña sachakuna kaptin, pachaqa chinkariyta qallarin.
common_voice_quy_42371580.wav;Perú suyupa, Cusco suyunqa urayninlanpi tarikun.
common_voice_quy_42371582.wav;Chanka llaqtapa hatun suyum karqa.
common_voice_quy_42371584.wav;Kikinpi chiqaptinmi, yachaykunapi waylluyta pusarqa.
common_voice_quy_42371587.wav;Tipqay papakunataqa, chakiwanmi ruwakun, qarikuna ñataq warmikuna kay llamkayta ruwanku.
common_voice_quy_42371593.wav;Sacha rumiman hapipakuchkaqta.
common_voice_quy_42371594.wav;Sichu llakinki chay pachaqa.
common_voice_quy_42371595.wav;Castaño sachaqa América Nortemantam.
common_voice_quy_42371596.wav;Kaykunam hukniraq temporizador nisqan.
common_voice_quy_42371597.wav;Kay mikuykunam sapa punchaw mikunanchik.
common_voice_quy_42371603.wav;Tukuy punchaw llaki llakillaña harawikunata takin.
common_voice_quy_42371604.wav;Rikuqa achkiy, rikcha musyaymi.
common_voice_quy_42371605.wav;Maynintam chayayman, icachacha llaqtaman.
common_voice_quy_42371606.wav;Uray qanay pasaqta.
common_voice_quy_42371607.wav;Wawachaqa iskay chunka tawayuq llullu kiruchaqyumi.
common_voice_quy_42371611.wav;Uraypim, chawpi punchawpi inti kachkan.
common_voice_quy_42371613.wav;Pukaqa huk llinpim.
common_voice_quy_42371615.wav;kumuykachallanqa.
common_voice_quy_42371616.wav;Kulluqa wasita ruwanapaqmi, hinallataq huk ruranakunapaqpas.
common_voice_quy_42371617.wav;Kulluqa kuchuy kullupim kuchukun.
common_voice_quy_42371623.wav;Lliwchamanta lasta muyuqa ancha kallpasapam.
common_voice_quy_42371624.wav;Lliw aycha mikuqkunamantam, lionqa aswan hatun aycha mikuqmi.
common_voice_quy_42371625.wav;Ñoqallay vueltamunallayta.
common_voice_quy_42371626.wav;Paykunapa qawarisqanmanhina, Intipa churinmi karqa.
common_voice_quy_42371627.wav;Ñawiqa umapim, kaypim qawarikuyta paqarin.
common_voice_quy_42371638.wav;Allpa hawapi kaq puyutaqa pacha puyu ninchikmi.
common_voice_quy_42371639.wav;Wallunachampim saqiykapuni.
common_voice_quy_42371640.wav;Ancha yachapakuqmi chaynallataq folkrore tikraqmi.
common_voice_quy_42371641.wav;Manaraq silluykullachkaptiy.
common_voice_quy_42371642.wav;Pasakunayñam kachkarqa.
common_voice_quy_42371648.wav;Karuqa karuqa, iskay tuqupi tupunapaq.
common_voice_quy_42371649.wav;Tulluqa ancha uchku uchkum kurkunchikmanta.
common_voice_quy_42371650.wav;Hatun mama qucham, puchqu yaku.
common_voice_quy_42371651.wav;Chaskachaw nisqaqa, pichqa ñiqin punchawmi qanchischawpi, chaskarayku sutichasqa.
common_voice_quy_42371652.wav;Tukuy sunquywan turiykuna.
common_voice_quy_42371653.wav;Utqayllam wiñanku, sisarinku, hinaspa pawayta qallarinku.
common_voice_quy_42371654.wav;Kaymi huknin uyakuna.
common_voice_quy_42371655.wav;Provincia de Manu nisqanpim, tawa distritukunam kan.
common_voice_quy_42371656.wav;Kaykunam huk conjugación nisqankuna.
common_voice_quy_42371657.wav;Huchaqa imaymana saqram.
common_voice_quy_42371668.wav;Paqarin mincham vueltarqamuchkasaq.
common_voice_quy_42371669.wav;Yakuqa maykunamanpas puqachinmi, chaynallataq qacha yaku wischuy kanmi.
common_voice_quy_42371670.wav;Sócrates nisqapa kawsasqanmanta mana chiqap wañusqanmantapas Platonmi qillqarqa.
common_voice_quy_42371671.wav;Manaña manaña uyarisuptiki.
common_voice_quy_42371672.wav;Inkakunapa kawsayninpim chunka kimsayuq reyes nisqakuna karqa.
common_voice_quy_42371678.wav;Pukyupiqa, mayu yakupam allpapi paqarin.
common_voice_quy_42371679.wav;Paquchapa, wikuñapa, llamapa, wanakupapas millmanwankunawanmi qaytukunata puchkanchik.
common_voice_quy_42371680.wav;Chamanakuqa takipa tikrayninmi, llamkaywanmi chaninta ruranchik.
common_voice_quy_42371681.wav;Chiki tuku takillachkan.
common_voice_quy_42371682.wav;Kaykunam hukniraq atuqkuna.
common_voice_quy_42371698.wav;Menostaña piensay.
common_voice_quy_42371699.wav;Uyachallaykipas kallasqaraqmi.
common_voice_quy_42371700.wav;Chay pachapi yarawikuna takisqankuqa llaki rimay takikunam karqa.
common_voice_quy_42371701.wav;Tayta mamaysi llakipuwachkan.
common_voice_quy_42371702.wav;Sinqaqa kurkupim kachkan, sinqaqa samananchikpaqmi.
common_voice_quy_42371708.wav;Qorichawan qollqechawan, sumaq kaskillasqa.
common_voice_quy_42371709.wav;Iskay munisipyukuna kanmi.
common_voice_quy_42371710.wav;Wañuyqa kawsaypatukuyninmi.
common_voice_quy_42371711.wav;Ñawpaq kamachiq inka.
common_voice_quy_42371712.wav;Granada llaqtam atiparun, qipa Árabe España llaqtata.
common_voice_quy_42371738.wav;Iglesia La Mercedpim pampakusqa kachkan.
common_voice_quy_42371739.wav;Imay mana dispositivo nisqaqa tiksimuyuntinpim internet nisqaman tinkichikunman.
common_voice_quy_42371740.wav;Tusuyqa kuyunakuymi runakunapaqa, takiwan tusuywanpas.
common_voice_quy_42371741.wav;Huk Estación Espacial Iternacional nisqanllatam paqarichirqa.
common_voice_quy_42371742.wav;Runa, uywa manchakuptinqa, ayqiyta munanmi.
common_voice_quy_42371763.wav;Kay faringitis sasachakuykuna estreptococos nisqanmantaraykum.
common_voice_quy_42371764.wav;Patrunqa qullqi manuq runakunaman karqa, runakunapaqa sasachay pacham karqa.
common_voice_quy_42371765.wav;Yaqa achka pakchakunaqa aycha mikuqmi kanku.
common_voice_quy_42371766.wav;Wasikitaqa chirisqachusmi.
common_voice_quy_42371767.wav;Ñoqallay kutimunallayta.
common_voice_quy_42371802.wav;Suyupiqa aswan castellano simim llallin.
common_voice_quy_42371803.wav;Urpikunatam ñataq huk kurukunatapas mikunku.
common_voice_quy_42371804.wav;Manasya ripuymanpaschu.
common_voice_quy_42371807.wav;Qaway qawachkanki.
common_voice_quy_42371809.wav;Wasichallayki punkuchapi.
common_voice_quy_42371822.wav;Inkakunapa sutinta hapiykuchkaptinpas, kastilla simillapi qillqarqa.
common_voice_quy_42371823.wav;Inkakunapa yupaychasqam yura karqa.
common_voice_quy_42371824.wav;Amam taytallay llakinkichu.
common_voice_quy_42371825.wav;Chaynama ñoqa ripuspay.
common_voice_quy_42371826.wav;Hinaspa Manqu Qhapaq Mama Uqllu warminwan lluqsirqa.
common_voice_quy_42371842.wav;Kaypim kachkanku.
common_voice_quy_42371843.wav;Sistema circulatorio nisqaqa kurkupi yawar sirkakunapa llikanmi, kaymi yawarta purichin.
common_voice_quy_42371844.wav;Chaynaqa awqaqa mana tariyta atirqachu.
common_voice_quy_42371845.wav;Imapas wayrawan musyaptin hinaspa akakipakuptin, wayrapim tikrakun.
common_voice_quy_42371846.wav;Kuyay comadreywan tusurikunaypaq.
common_voice_quy_42371861.wav;Ayamarka nisqaqa, ayakunata ñataq runa wañusqakunatapas pampachanapaq llaqtam.
common_voice_quy_42371862.wav;Senador nisqam karqa, vicepresidente nisqam, chaynallataq primer ministros nsqam.
common_voice_quy_42371863.wav;Paqarimusqanchikmantam wañunanchikkama yachanchik.
common_voice_quy_42371864.wav;Cielo ripuy wawachallaywan.
common_voice_quy_42371865.wav;Allin kullum uywakunapa kanchanpaq.
common_voice_quy_42371867.wav;Arí sumaq Warmi.
common_voice_quy_42371870.wav;Iskaynin churikunam qullqisapakunayarunku.
common_voice_quy_42371871.wav;Pachacha churallawasqa.
common_voice_quy_42371873.wav;Haylli kusa masiykuna.
common_voice_quy_42371874.wav;Amam tuñinkichu, kutimunaykama.
common_voice_quy_42371890.wav;Chayllatam apachakuni.
common_voice_quy_42371891.wav;Kay muhukunaqa miski kiskim proteína nisqapi.
common_voice_quy_42371892.wav;Casado hamuspayqa manacha takiymanchu
common_voice_quy_42371893.wav;Kaykunam imaynama akchikuna.
common_voice_quy_42371894.wav;Moro pacha runa.
common_voice_quy_42371895.wav;Comadrellaywan tomaykunaypaq.
common_voice_quy_42371896.wav;Huk makipiqa pichqa rukanakunam kan, chaynallataq chakipipas.
common_voice_quy_42371897.wav;Rurukunata mikunchik, malliyninqa hayaqmi.
common_voice_quy_42371898.wav;Qonqallawaptikim.
common_voice_quy_42371899.wav;Kunan pachapiqa manañam sacha-sachañachu, lliwallañam.
common_voice_quy_42371915.wav;Inti llikapiqa pusaq planitakuna kanmi.
common_voice_quy_42371916.wav;Kusi takita takisun qurilla wawachaman.
common_voice_quy_42371917.wav;Waranqa pichqa pachakmi qollqeypas.
common_voice_quy_42371918.wav;Sinchi sinchi llaki.
common_voice_quy_42371919.wav;Ruwanaqa, Waskarán urqupatam sutinta apan.
common_voice_quy_42371925.wav;Papakunaqa pampapim wiñan.
common_voice_quy_42371926.wav;Chukcham huk ñaqchay chukchata llampuyachinapaqmi.
common_voice_quy_42371930.wav;wawakuna yachamuyta qallarinankupaqmi yachay wasi.
common_voice_quy_42371932.wav;Truchaqa Europa llaqtamantam apamusqa karqa, huk musuq challwa uywa.
common_voice_quy_42371933.wav;Ñuqaqa tupamurqani.
common_voice_quy_42371934.wav;Kayqaya ripuskaniña.
common_voice_quy_42371935.wav;Kunanmi kastilla simitaqa kay mama llaqtakunapi rimakun.
common_voice_quy_42371936.wav;Rio de Janeiro suyuqa Brasilpa suyum.
common_voice_quy_42371937.wav;Aqa wasipipas achikyakunay.
common_voice_quy_42371938.wav;Kunankama llaki llaqtakunam kan.
common_voice_quy_42371939.wav;Paymi huk hatun qillqapa qillqaynin investigacionniymanta.
common_voice_quy_42371940.wav;Chay killapim Ayamarpa rayminta ruwarqaku, ayakunata marqaspanku.
common_voice_quy_42371941.wav;Chaynatam qhatupa chaninta rimanakunchik.
common_voice_quy_42371942.wav;Aychanta ñataq tullunta kuchurqa, hinaspa achka runakunata aypura.
common_voice_quy_42371943.wav;Pitaq maytam rikunki.
common_voice_quy_42077107.wav;Niñacha tapurikusqayki.
common_voice_quy_42099894.wav;Pitaq maytaq machachimusunki.
common_voice_quy_42099961.wav;Millwawanmi pachakunata awanchik.
common_voice_quy_42099969.wav;Inti llikapiqa pusaq planitakuna kanmi.
common_voice_quy_42100094.wav;Huamanga plazapi.
common_voice_quy_42100413.wav;Chaypim runtukunata churanku chaynallataq mallkunkunata uywanku.
common_voice_quy_42100438.wav;Kurku kuyuchinaqa, huk runa kurkunta kuyuchimuptinmi, muyuykunawan hinallataq kallpawan llamkachispa.
common_voice_quy_42100460.wav;Wasiqa pirqakunayuqmi, qatakunayuqmi, punkuyuqmi, tuqukunayuqmi.
common_voice_quy_42100714.wav;Kaymi yurakunapa mirayninkuna.
common_voice_quy_42100773.wav;Tukuypas imapas.
common_voice_quy_42100855.wav;Chaynaqa awqaqa mana tariyta atirqachu.
common_voice_quy_42101159.wav;Canastachapi yakuta apay.
common_voice_quy_42101204.wav;Inkakunapa sutinta hapiykuchkaptinpas, kastilla simillapi qillqarqa.
common_voice_quy_42102285.wav;Papakunaqa pampapim wiñan.
common_voice_quy_42102349.wav;Chiki tuku takillachkan.
common_voice_quy_42102543.wav;Punkukunata tuqukunatapas mármol nisqawan laqapara.
common_voice_quy_42102559.wav;Chaynatam sallqa pachata waqllichinku.
common_voice_quy_42102654.wav;Chisinkuy pachapa sutinmi, inti chinkakuy.
common_voice_quy_42102660.wav;Tusurikunaypaq.
common_voice_quy_42128128.wav;Llaqtaqa, Ayacucho suyupim kachkan.
common_voice_quy_42128212.wav;Huk protestante nisqan iglesiakunapiqa, pastor nispan sutichanku.
common_voice_quy_42353563.wav;Runa rantikuqqa, imatapas rantikun. Runa rantimuqñataq rantimun.
common_voice_quy_42371672.wav;Inkakunapa kawsayninpim chunka kimsayuq reyes nisqakuna karqa.
common_voice_quy_42371738.wav;Iglesia La Mercedpim pampakusqa kachkan.
common_voice_quy_42371874.wav;Amam tuñinkichu, kutimunaykama.
common_voice_quy_42371916.wav;Kusi takita takisun qurilla wawachaman.
